experiment,arm,payload_regime,channel_family,condition,trials,capacity_success_rate,geometry_success_rate,exact_recover_rate,robust_recover_rate,decoder_wrong_output_rate,authenticated_false_acceptance_rate,substitution_replay,structure_recovery_rate,data_recovery_rate,diagnostic_accuracy_mean,localization_ms_mean,symbol_decode_ms_mean,ecc_ms_mean,authentication_ms_mean,total_decode_ms_mean
equal_area,mosaic_outer_rs,medium,scale,scale_25,3,1.0,1.0,0.0,0.0,0.0,0.0,n/a,1.0,0.0,1.0,7.511366663190226,10.72326666326262,0.0,0.0009333210376401743,19.055066659348086
equal_area,mosaic_outer_rs,medium,scale,scale_50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.389466665297126,10.082133337467289,2.5668333400972188,0.13573332883728048,22.062099994703505
equal_area,mosaic_outer_rs,medium,scale,scale_75,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.796433327409129,9.673533330593878,2.6599333311120668,0.1634666599178066,21.104799991007894
equal_area,mosaic_outer_rs,small,colorspace_gamma,cool_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.669899999707317,7.132866681786254,1.2107333362412949,0.14763334183953702,18.06763334510227
equal_area,mosaic_outer_rs,small,colorspace_gamma,gamma_070,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.07976667319114,9.255333328231549,1.3927000109106302,0.16010000642078617,20.850433327723294
equal_area,mosaic_outer_rs,small,colorspace_gamma,gamma_140,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.182333335047588,9.143866676216325,1.0547666752245277,0.13266666792333126,20.393399997071054
equal_area,mosaic_outer_rs,small,colorspace_gamma,warm_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.776100004169469,7.871200000712027,1.0521666748293985,0.1423666641737024,17.695133331775043
equal_area,mosaic_outer_rs,small,grayscale,grayscale,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.062899995517606,7.073900002675752,0.994199993632113,0.1138333270015816,17.057299992302433
equal_area,mosaic_outer_rs,small,identity,identity,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.8826333348018425,7.899366658724223,1.2417666730470955,0.14450000405001143,16.97696666815318
equal_area,mosaic_outer_rs,small,jpeg,jpeg_q30,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.758133336513613,7.406433336048697,1.087100002526616,0.13416665994251767,17.319299988836672
equal_area,mosaic_outer_rs,small,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.906966677789266,8.42043332522735,1.1218666719893615,0.1392666599713266,18.496666656574234
equal_area,mosaic_outer_rs,small,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.199533331207931,7.86583333198602,0.9865333461978784,0.11500000255182385,17.97896667267196
equal_area,mosaic_outer_rs,small,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.865066669182852,6.937633336444075,0.9865333267953247,0.1158666661164413,16.82176666993958
equal_area,mosaic_outer_rs,small,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.387733339176823,6.807899985384817,0.9806666736646245,0.11323332243288557,16.092066653072834
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.17286666521492,9.569666668539867,1.444366673240438,0.16029999824240804,20.199566662389163
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.4622333340812474,9.2180000016621,1.3330666600571324,0.12823332993624112,18.93026665978444
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.126033344926934,7.820699984828631,1.4115333421311032,0.1441999920643866,17.356033330239978
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.400933332974091,8.788766669264684,1.0632666623375069,0.14290001126937568,18.385666684480384
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.018799999263138,9.02626667326937,1.0956333329280217,0.14463333839861056,19.24880001267108
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.120866658321272,7.010499995279436,1.0210333372621487,0.11860000086016953,16.07443334069103
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.449199998518452,7.818766685280328,0.9958333297011753,0.11743333501120408,17.232933333919693
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.743099995423108,7.951066674043735,1.0224666718083124,0.11893334643294413,17.81273335412455
equal_area,mosaic_outer_rs,small,photo_recompress,photo_a30_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.646333329224338,7.873066671891138,0.9936666659389933,0.11810000675419967,17.48986667371355
equal_area,mosaic_outer_rs,small,scale,scale_100,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.610566669531787,8.779366665597385,1.2582666628683608,0.16383332937645415,20.87716667059188
equal_area,mosaic_outer_rs,small,scale,scale_25,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.943733333377168,7.521433338600521,1.2237000046297908,0.12459999804074566,17.60633333469741
equal_area,mosaic_outer_rs,small,scale,scale_50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.426466665696353,9.52010000279794,1.9184666646954913,0.22496667224913836,21.041200001491234
equal_area,mosaic_outer_rs,small,scale,scale_75,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.26676667202264,8.738633332541212,1.034899993101135,0.1354000026670595,19.028133334359154
equal_area,qr_H,large,colorspace_gamma,cool_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,colorspace_gamma,gamma_070,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,colorspace_gamma,gamma_140,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,colorspace_gamma,warm_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,grayscale,grayscale,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,identity,identity,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,jpeg,jpeg_q30,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,jpeg,jpeg_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,jpeg,jpeg_q65,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,jpeg,jpeg_q80,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,jpeg,jpeg_q95,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a0_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a0_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a0_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a15_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a15_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a15_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a30_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a30_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,photo_recompress,photo_a30_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,scale,scale_100,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,scale,scale_25,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,scale,scale_50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,large,scale,scale_75,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,colorspace_gamma,cool_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,colorspace_gamma,gamma_070,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,colorspace_gamma,gamma_140,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,colorspace_gamma,warm_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,grayscale,grayscale,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,identity,identity,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,jpeg,jpeg_q30,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,jpeg,jpeg_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,jpeg,jpeg_q65,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,jpeg,jpeg_q80,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,jpeg,jpeg_q95,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a0_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a0_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a0_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a15_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a15_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a15_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a30_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a30_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,photo_recompress,photo_a30_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,scale,scale_100,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,scale,scale_25,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,scale,scale_50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,medium,scale,scale_75,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_H,small,colorspace_gamma,cool_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.407033330916117,4.882399992008383,0.0,0.1839333272073418,13.19813333490553
equal_area,qr_H,small,colorspace_gamma,gamma_070,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.830266666132957,4.5571999993020045,0.0,0.14413333459136388,13.28296666421617
equal_area,qr_H,small,colorspace_gamma,gamma_140,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.894233334809542,4.553666658466682,0.0,0.13866666510390738,13.313066660581777
equal_area,qr_H,small,colorspace_gamma,warm_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,8.504066664803153,5.427433342750494,0.0,0.17253333741488555,14.835833329319334
equal_area,qr_H,small,grayscale,grayscale,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.9975333355832845,5.617299999964113,0.0,0.21906665642745793,14.774366660276428
equal_area,qr_H,small,identity,identity,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.542933327689146,5.2346333298676955,0.0,0.13849998746688166,13.62216665681141
equal_area,qr_H,small,jpeg,jpeg_q30,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,9.913766669342294,5.47446667527159,0.0,0.1850333355832845,16.40836666532171
equal_area,qr_H,small,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.854766669372718,4.64533333433792,0.0,0.1667333320559313,12.435200003286203
equal_area,qr_H,small,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.526033334822084,4.832199988110612,0.0,0.14563332661055028,13.23019999351042
equal_area,qr_H,small,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.375166664132848,4.349066672148183,0.0,0.14086666245323917,12.64390000142157
equal_area,qr_H,small,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.321766674673806,4.477033343088503,0.0,0.14156666778338453,12.663566652918234
equal_area,qr_H,small,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,8.095333342983698,4.275733323690171,0.0,0.19243333372287452,13.354800001252443
equal_area,qr_H,small,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.150599994929507,5.039299993465344,0.0,0.15553333408509692,13.120899995556101
equal_area,qr_H,small,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.508233326409633,4.795833345269784,0.0,0.14276666721949974,12.167533345442886
equal_area,qr_H,small,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.64799999888055,5.087366657486807,0.0,0.2169666598395755,13.779866664359966
equal_area,qr_H,small,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.559833331266418,5.069500000293677,0.0,0.14929999209319553,12.513133328563223
equal_area,qr_H,small,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.015200001963724,4.08380000347582,0.0,0.16179999996287128,12.073166678116346
equal_area,qr_H,small,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.836899991768102,4.143033341582243,0.0,0.1649999952254196,12.914999999338761
equal_area,qr_H,small,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.171233339856069,4.227300009612615,0.0,0.13533334519403675,12.301500003862506
equal_area,qr_H,small,photo_recompress,photo_a30_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.189233331397797,4.127633340734367,0.0,0.1429666687423984,12.237566659071794
equal_area,qr_H,small,scale,scale_100,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.714733335888013,4.735366674140096,0.0,0.1376000097176681,13.308733342758691
equal_area,qr_H,small,scale,scale_25,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,8.445300006618103,7.017266674665734,0.0,0.20710000535473228,16.546600013195228
equal_area,qr_H,small,scale,scale_50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,8.377699996344745,5.254366667941213,0.0,0.16479999370252094,14.613566648525497
equal_area,qr_H,small,scale,scale_75,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.529766667479028,4.3144666706211865,0.0,0.14756665526268384,12.71749998947295
equal_area,qr_L,large,colorspace_gamma,cool_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,colorspace_gamma,gamma_070,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,colorspace_gamma,gamma_140,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,colorspace_gamma,warm_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,grayscale,grayscale,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,identity,identity,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,jpeg,jpeg_q30,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,jpeg,jpeg_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,jpeg,jpeg_q65,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,jpeg,jpeg_q80,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,jpeg,jpeg_q95,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a0_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a0_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a0_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a15_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a15_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a15_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a30_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a30_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,photo_recompress,photo_a30_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,scale,scale_100,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,scale,scale_25,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,scale,scale_50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,large,scale,scale_75,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,qr_L,medium,colorspace_gamma,cool_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.923099999160816,4.504533329357703,0.0,0.17210000078193843,12.309366662520915
equal_area,qr_L,medium,colorspace_gamma,gamma_070,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.037466663556795,3.999166675688078,0.0,0.17086666775867343,11.926566677478453
equal_area,qr_L,medium,colorspace_gamma,gamma_140,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.734766666544601,4.518933332292363,0.0,0.19933332805521786,13.20636665332131
equal_area,qr_L,medium,colorspace_gamma,warm_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.013833344293137,3.7470000000515333,0.0,0.1809666670548419,11.654999989938611
equal_area,qr_L,medium,grayscale,grayscale,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.833566662156954,4.419633323171486,0.0,0.16310000016043583,13.115500002944222
equal_area,qr_L,medium,identity,identity,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.973866674040134,3.64669999301744,0.0,0.14793333442260823,11.510000001483908
equal_area,qr_L,medium,jpeg,jpeg_q30,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.079400005750358,4.265366665398081,0.0,0.15276667545549572,12.21436665703853
equal_area,qr_L,medium,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.44650000706315,3.631433326518163,0.0,0.14450000405001143,11.925300010868037
equal_area,qr_L,medium,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.114166665511827,4.241300009501477,0.0,0.19096667529083788,12.303333331753189
equal_area,qr_L,medium,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.833233336995666,3.8642333335398384,0.0,0.142700009746477,11.53729998623021
equal_area,qr_L,medium,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.005233337016155,4.4806333316955715,0.0,0.17430000783254704,12.417333336391797
equal_area,qr_L,medium,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.7204333210829645,5.593866653119524,0.0,0.1779000061408927,14.381666677460695
equal_area,qr_L,medium,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.176233339123428,3.851333342026919,0.0,0.13803332694806159,11.880266664472098
equal_area,qr_L,medium,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.692866657938187,4.294933324369292,0.0,0.15556665797096988,12.926266664483895
equal_area,qr_L,medium,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.923700012421857,5.238733331983288,0.0,0.16696667686725655,14.122600007491807
equal_area,qr_L,medium,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.661400003901993,4.029166661590959,0.0,0.2011666753484557,12.570666673127562
equal_area,qr_L,medium,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.5662333304838585,4.638966667698696,0.0,0.17029999677712718,13.114166669159507
equal_area,qr_L,medium,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.245933326582114,5.069733325702448,0.0,0.16513333927529553,13.211933333271494
equal_area,qr_L,medium,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.852833340720584,4.449466660541172,0.0,0.14596665278077126,12.158999995638927
