experiment,arm,payload_regime,payload_bytes,envelope_bytes,channel_family,condition,repetition,seed,capacity_ok,geometry_ok,build_error,native_ecc,protected_redundancy_ratio,logical_width_modules,logical_height_modules,module_px,min_module_mm,allocated_area_mm2,symbol_area_mm2,effective_capacity_bytes_per_mm2,capture_width_px,capture_height_px,decode_budget_ms,structure_data_independent,exact_recover,robust_recover,decoder_wrong_output,authenticated_false_acceptance,substitution_replay,structure_recovered,data_recovered,diagnostic_accuracy,localization_ms,symbol_decode_ms,ecc_ms,authentication_ms,total_decode_ms,decode_within_budget,output_bytes,notes
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q65,0,3278178503867364818,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.769899977371097,4.633999982615933,0.0,0.1343000039923936,12.119999999413267,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q65,1,6152051887559045224,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.783400003565475,4.662099992856383,0.0,0.13840000610798597,11.169500008691102,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q65,2,16931973583539739963,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.754799989517778,4.485199984628707,0.0,0.13390000094659626,10.978399979649112,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q50,0,15621098035720357780,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.921500007389113,4.844699986279011,0.0,0.13470000703819096,11.504399997647852,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q50,1,1135913474219716888,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.915500019909814,4.460500000277534,0.0,0.13299999409355223,11.116699984995648,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q50,2,4643214603235496679,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.52210001135245,5.975200008833781,0.0,0.1336999994236976,13.244700006907806,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q30,0,15978065750524997415,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.535000003874302,4.624199995305389,0.0,0.1328999933321029,10.891399986576289,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q30,1,17002364996907080019,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.030599994119257,4.538900015177205,0.0,0.13729999773204327,11.306100001093,1,1608,
equal_module,qr_M,medium,1536,1608,jpeg,jpeg_q30,2,7043731038988016317,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.746599985286593,4.539499990642071,0.0,0.13520001084543765,11.025799991330132,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_100,0,10938828115921936520,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.807300010928884,4.561000008834526,0.0,0.13600001693703234,11.130300001241267,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_100,1,15917937615165431220,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.4983000154607,4.684000014094636,0.0,0.179799972102046,10.962499974993989,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_100,2,10310005310159424551,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.669500009389594,4.557199979899451,0.0,0.13470000703819096,10.914599988609552,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_75,0,18057618817366789017,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.707300006179139,4.955199983669445,0.0,0.13589998707175255,11.486100003821775,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_75,1,16155258394123211071,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.471000011311844,4.6307999873533845,0.0,0.13669999316334724,10.840700007975101,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_75,2,16603526500191491821,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.4444000124931335,4.628199996659532,0.0,0.15180002083070576,10.809100000187755,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_50,0,17702014459068795265,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.685100001050159,4.7722999879624695,0.0,0.14170000213198364,12.277000001631677,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_50,1,18419573793117587945,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.637599999317899,4.699500015703961,0.0,0.14260000898502767,11.104000033810735,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_50,2,5418569207996018028,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.587899999227375,4.760999989230186,0.0,0.14219997683539987,11.073799978476018,1,1608,
equal_module,qr_M,medium,1536,1608,scale,scale_25,0,9247728595838244249,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,0,0,0,n/a,1,0,,6.3071999757084996,4.481000010855496,0.0,0.0012999807950109243,11.456099979113787,1,0,
equal_module,qr_M,medium,1536,1608,scale,scale_25,1,5305530528295038855,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,0,0,0,n/a,1,0,,6.279200024437159,3.153900004690513,0.0,0.001100008375942707,10.144900035811588,1,0,
equal_module,qr_M,medium,1536,1608,scale,scale_25,2,18224072951940468282,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,0,0,0,n/a,1,0,,6.119300000136718,2.9212000081315637,0.0,0.001200009137392044,9.63929999852553,1,0,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_dark_q50,0,2650332796532396392,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.599300017114729,5.978400004096329,0.0,0.1453000004403293,13.471399986883625,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_dark_q50,1,8505179812678890229,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.737399991834536,5.488399998284876,0.0,0.135600013891235,13.151799998013303,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_dark_q50,2,2213529378651920519,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.517900019185618,4.6178000047802925,0.0,0.13580001541413367,10.867400036659092,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_normal_q50,0,13704822274231889270,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.5893000098876655,4.830499994568527,0.0,0.13810000382363796,11.15189999109134,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_normal_q50,1,1844170134240664758,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.932100000791252,5.157899984624237,0.0,0.13489997945725918,11.97150000371039,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_normal_q50,2,13522161796651272025,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.59009998687543,4.938500002026558,0.0,0.13440000475384295,11.276200006250292,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_bright_q50,0,11139426724075532207,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.919299990637228,5.150199984200299,0.0,0.1644000003580004,11.835800018161535,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_bright_q50,1,4376923380523699319,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.5847000039648265,7.784600020386279,0.0,0.1449999981559813,14.128200011327863,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a0_bright_q50,2,2947838605310844722,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.54720000945963,7.21389998216182,0.0,0.13570001465268433,14.230000000679865,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_dark_q50,0,13342671163834163011,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.367500027408823,4.946200002450496,0.0,0.15390000771731138,12.222199991811067,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_dark_q50,1,9983384210094817301,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.614199995761737,5.097500019473955,0.0,0.14600000577047467,11.474300001282245,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_dark_q50,2,6543033113852442733,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.41680000605993,4.854200000409037,0.0,0.1362999901175499,11.031900008674711,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_normal_q50,0,529422198305777823,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.540999991353601,5.265699990559369,0.0,0.16190001042559743,11.587300017708912,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_normal_q50,1,1061060710313614306,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.384999996749684,5.325800011632964,0.0,0.1351000100839883,11.473699996713549,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_normal_q50,2,8771595802519357786,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.094600015785545,5.32039999961853,0.0,0.14069999451749027,12.210800021421164,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_bright_q50,0,16607350760339494650,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.524399999761954,5.354399996576831,0.0,0.13749999925494194,12.673899997025728,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_bright_q50,1,1782263319212642465,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.803800013381988,6.561299989698455,0.0,0.1407999952789396,13.113199995132163,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a15_bright_q50,2,17849742300701196636,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.6998999789357185,6.335100013529882,0.0,0.14030002057552338,12.77729999856092,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_dark_q50,0,14958778436582472230,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.516399978660047,4.90709999576211,0.0,0.13410000246949494,11.124899989226833,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_dark_q50,1,16681517226355288189,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.194199999095872,4.845899995416403,0.0,0.13440000475384295,10.80099999671802,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_dark_q50,2,7034331085751523420,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.151700024725869,4.966000007698312,0.0,0.1385999785270542,11.58749999012798,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_normal_q50,0,13866376553684297330,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.014000023948029,4.952299990691245,0.0,0.13770000077784061,10.737499978858978,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_normal_q50,1,482169962028302387,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.345499987015501,5.053400003816932,0.0,0.13569998554885387,11.149999976623803,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_normal_q50,2,2531918453491457550,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.380599992349744,5.125700001372024,0.0,0.13930001296103,11.264800006756559,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_bright_q50,0,9783793060238467292,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.7514999934937805,7.1767999907024205,0.0,0.1731000083964318,13.736799999605864,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_bright_q50,1,13176149463563810125,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.488499999046326,8.58580000931397,0.0,0.13599998783320189,14.829799998551607,1,1608,
equal_module,qr_M,medium,1536,1608,photo_recompress,photo_a30_bright_q50,2,8578456293296519853,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.39899998693727,5.354699998861179,0.0,0.1343000039923936,11.49440000881441,1,1608,
equal_module,qr_M,medium,1536,1608,grayscale,grayscale,0,3280738077708602836,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.043000001227483,4.730000015115365,0.0,0.13520001084543765,11.549899994861335,1,1608,
equal_module,qr_M,medium,1536,1608,grayscale,grayscale,1,9268658492008153403,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.661500006681308,4.878000007010996,0.0,0.13509998098015785,11.260899977060035,1,1608,
equal_module,qr_M,medium,1536,1608,grayscale,grayscale,2,14790507244170927199,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.6714999955147505,4.7085999976843596,0.0,0.13279999257065356,11.109300015959889,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,gamma_070,0,11722632277907389515,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.004299997584894,4.756699985591695,0.0,0.14180000289343297,11.578400008147582,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,gamma_070,1,16943226058010996281,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.776900012278929,4.602400003932416,0.0,0.1348000077996403,11.10910001443699,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,gamma_070,2,12418105646952960290,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,5.572099995333701,4.439300013473257,0.0,0.1343000039923936,10.757399984868243,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,gamma_140,0,11308777147689494178,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.1997000011615455,4.752300010295585,0.0,0.1379000023007393,11.699399998178706,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,gamma_140,1,2784322272504407126,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.376700010150671,4.684099985752255,0.0,0.24170000688172877,12.79800001066178,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,gamma_140,2,10508259984468429165,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.015599985606968,5.3869999828748405,0.0,0.1398000167682767,13.344600010896102,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,warm_tint,0,13405677989410959859,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.360900006256998,4.714999988209456,0.0,0.1456999743822962,11.931599990930408,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,warm_tint,1,1970180603159532906,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.9705000021494925,4.974499985110015,0.0,0.1475999888498336,11.764599999878556,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,warm_tint,2,17018812656902283624,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.4836000092327595,4.562300018733367,0.0,0.1382000045850873,12.00400001835078,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,cool_tint,0,5952887690021149312,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.569000019226223,4.567700001643971,0.0,0.14109999756328762,11.945699981879443,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,cool_tint,1,2796884735925570406,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.467500013764948,4.720500000985339,0.0,0.16510000568814576,10.968799993861467,1,1608,
equal_module,qr_M,medium,1536,1608,colorspace_gamma,cool_tint,2,12126324955681708189,1,1,,QR-M (decoder reports M),nan,173,173,4,0.5,7482.25,7482.25,0.20528584316215043,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.065099984174594,5.432300007669255,0.0,0.1939999929163605,13.685899990377948,1,1608,
equal_module,qr_Q,medium,1536,1608,identity,identity,0,6943228717871634668,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.690900005400181,9.897400013869628,0.0,0.4666999739129096,19.126299972413108,1,1608,
equal_module,qr_Q,medium,1536,1608,identity,identity,1,8149056323776737038,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.459999993443489,9.846000000834465,0.0,0.25439998717047274,18.394799990346655,1,1608,
equal_module,qr_Q,medium,1536,1608,identity,identity,2,8361998630944081138,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.873399998061359,9.330600005341694,0.0,0.2046999870799482,18.273499998031184,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q95,0,1006670243606478514,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.975499982014298,6.814599997596815,0.0,0.13660002150572836,13.537300023017451,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q95,1,17985796189200843069,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.215800007339567,6.473300018114969,0.0,0.142400007462129,13.429100014036521,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q95,2,15146317917999433654,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.881499993847683,6.457900017267093,0.0,0.14990000636316836,13.10919999377802,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q80,0,4483651958678720215,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.629899988183752,6.197900016559288,0.0,0.13770000077784061,13.575000019045547,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q80,1,5613066861669536433,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.027499999618158,6.34719998924993,0.0,0.135600013891235,13.192000013077632,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q80,2,3926959811252031857,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.349300005240366,6.299999979091808,0.0,0.13540001236833632,13.39680000091903,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q65,0,3278178503867364818,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.882500001462176,6.074799981433898,0.0,0.1331999956164509,12.697500002104789,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q65,1,6152051887559045224,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.248799996683374,6.504999997559935,0.0,0.14119999832473695,13.502699992386624,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q65,2,16931973583539739963,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.894400004763156,6.491999985883012,0.0,0.13499998021870852,13.139899994712323,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q50,0,15621098035720357780,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.15170001401566,6.056899990653619,0.0,0.1336999994236976,12.986099987756461,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q50,1,1135913474219716888,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.080899998778477,6.229799997527152,0.0,0.13440000475384295,13.065799983451143,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q50,2,4643214603235496679,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.335999991279095,6.527699995785952,0.0,0.14859999646432698,13.62179999705404,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q30,0,15978065750524997415,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.304600014118478,6.057799997506663,0.0,0.13410000246949494,13.109899999108166,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q30,1,17002364996907080019,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,5.969799996819347,6.997999997111037,0.0,0.13420000323094428,14.042800001334399,1,1608,
equal_module,qr_Q,medium,1536,1608,jpeg,jpeg_q30,2,7043731038988016317,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.099499994888902,7.1183999825734645,0.0,0.13530001160688698,14.047900011064485,1,1608,
equal_module,qr_Q,medium,1536,1608,scale,scale_100,0,10938828115921936520,1,1,,QR-Q (decoder reports Q),nan,201,201,4,0.5,10100.25,10100.25,0.1520754436771367,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.213499989826232,6.395399977918714,0.0,0.1427999814040959,13.46469999407418,1,1608,
